GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	P67870	GO:0060391	positive regulation of SMAD protein signal transduction	P
UniProtKB	P67870	GO:0061154	endothelial tube morphogenesis	P
UniProtKB	P67870	GO:0065003	protein-containing complex assembly	P
UniProtKB	P67870	GO:0075342	symbiont-mediated disruption of host cell PML body	P
UniProtKB	P67870	GO:1903901	negative regulation of viral life cycle	P
UniProtKB	P68400	GO:0006302	double-strand break repair	P
UniProtKB	P68400	GO:0006468	protein phosphorylation	P
UniProtKB	P68400	GO:0006468	protein phosphorylation	P
UniProtKB	P68400	GO:0006468	protein phosphorylation	P
UniProtKB	P68400	GO:0006468	protein phosphorylation	P
UniProtKB	P68400	GO:0006974	DNA damage response	P
UniProtKB	P68400	GO:0006974	DNA damage response	P
UniProtKB	P68400	GO:0006974	DNA damage response	P
UniProtKB	P68400	GO:0006974	DNA damage response	P
UniProtKB	P68400	GO:0006974	DNA damage response	P
UniProtKB	P68400	GO:0007165	signal transduction	P
UniProtKB	P68400	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	P68400	GO:0017148	negative regulation of translation	P
UniProtKB	P68400	GO:0017148	negative regulation of translation	P
UniProtKB	P68400	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	P68400	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	P68400	GO:0030177	positive regulation of Wnt signaling pathway	P
UniProtKB	P68400	GO:0030307	positive regulation of cell growth	P
UniProtKB	P68400	GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	P68400	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	P
UniProtKB	P68400	GO:0045732	positive regulation of protein catabolic process	P
UniProtKB	P68400	GO:0050821	protein stabilization	P
UniProtKB	P68400	GO:0051726	regulation of cell cycle	P
UniProtKB	P68400	GO:0061077	chaperone-mediated protein folding	P
UniProtKB	P68400	GO:0075342	symbiont-mediated disruption of host cell PML body	P
UniProtKB	P68400	GO:1905337	positive regulation of aggrephagy	P
UniProtKB	P68400	GO:1905818	regulation of chromosome separation	P
UniProtKB	P68400	GO:2000042	negative regulation of double-strand break repair via homologous recombination	P
UniProtKB	P68400	GO:2001234	negative regulation of apoptotic signaling pathway	P
UniProtKB	P78368	GO:0006468	protein phosphorylation	P
UniProtKB	P78368	GO:0006897	endocytosis	P
UniProtKB	P78368	GO:0007165	signal transduction	P
UniProtKB	P78368	GO:0007165	signal transduction	P
UniProtKB	P78368	GO:0030148	sphingolipid biosynthetic process	P
UniProtKB	P78368	GO:0090263	positive regulation of canonical Wnt signaling pathway	P
UniProtKB	P78527	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	P78527	GO:0000460	maturation of 5.8S rRNA	P
UniProtKB	P78527	GO:0000723	telomere maintenance	P
UniProtKB	P78527	GO:0001933	negative regulation of protein phosphorylation	P
UniProtKB	P78527	GO:0002218	activation of innate immune response	P
UniProtKB	P78527	GO:0006302	double-strand break repair	P
UniProtKB	P78527	GO:0006302	double-strand break repair	P
UniProtKB	P78527	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	P78527	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	P78527	GO:0006468	protein phosphorylation	P
UniProtKB	P78527	GO:0006468	protein phosphorylation	P
UniProtKB	P78527	GO:0006974	DNA damage response	P
UniProtKB	P78527	GO:0006974	DNA damage response	P
UniProtKB	P78527	GO:0006974	DNA damage response	P
UniProtKB	P78527	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	P78527	GO:0016233	telomere capping	P
UniProtKB	P78527	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	P78527	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	P78527	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	P78527	GO:0031571	mitotic G1 DNA damage checkpoint signaling	P
UniProtKB	P78527	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	P78527	GO:0033152	immunoglobulin V(D)J recombination	P
UniProtKB	P78527	GO:0034462	small-subunit processome assembly	P
UniProtKB	P78527	GO:0036211	protein modification process	P
UniProtKB	P78527	GO:0042752	regulation of circadian rhythm	P
UniProtKB	P78527	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	P78527	GO:0045621	positive regulation of lymphocyte differentiation	P
UniProtKB	P78527	GO:0045648	positive regulation of erythrocyte differentiation	P
UniProtKB	P78527	GO:0045727	positive regulation of translation	P
UniProtKB	P78527	GO:0045944	positive regulation of transcription by RNA polymerase II	P
UniProtKB	P78527	GO:0048660	regulation of smooth muscle cell proliferation	P
UniProtKB	P78527	GO:0050678	regulation of epithelial cell proliferation	P
UniProtKB	P78527	GO:0097681	double-strand break repair via alternative nonhomologous end joining	P
UniProtKB	P78527	GO:0160049	negative regulation of cGAS/STING signaling pathway	P
UniProtKB	P78527	GO:1902036	regulation of hematopoietic stem cell differentiation	P
UniProtKB	P78527	GO:1905221	positive regulation of platelet formation	P
UniProtKB	P78527	GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	P
UniProtKB	P80192	GO:0006468	protein phosphorylation	P
UniProtKB	P80192	GO:0046777	protein autophosphorylation	P
UniProtKB	Q00534	GO:0000082	G1/S transition of mitotic cell cycle	P
UniProtKB	Q00534	GO:0000082	G1/S transition of mitotic cell cycle	P
UniProtKB	Q00534	GO:0000082	G1/S transition of mitotic cell cycle	P
UniProtKB	Q00534	GO:0000082	G1/S transition of mitotic cell cycle	P
UniProtKB	Q00534	GO:0001954	positive regulation of cell-matrix adhesion	P
UniProtKB	Q00534	GO:0003323	type B pancreatic cell development	P
UniProtKB	Q00534	GO:0006468	protein phosphorylation	P
UniProtKB	Q00534	GO:0007165	signal transduction	P
UniProtKB	Q00534	GO:0008285	negative regulation of cell population proliferation	P
UniProtKB	Q00534	GO:0009615	response to virus	P
UniProtKB	Q00534	GO:0010033	response to organic substance	P
UniProtKB	Q00534	GO:0010389	regulation of G2/M transition of mitotic cell cycle	P
UniProtKB	Q00534	GO:0010468	regulation of gene expression	P
UniProtKB	Q00534	GO:0010468	regulation of gene expression	P
UniProtKB	Q00534	GO:0010468	regulation of gene expression	P
UniProtKB	Q00534	GO:0014002	astrocyte development	P
UniProtKB	Q00534	GO:0021542	dentate gyrus development	P
UniProtKB	Q00534	GO:0021670	lateral ventricle development	P
UniProtKB	Q00534	GO:0042063	gliogenesis	P
UniProtKB	Q00534	GO:0043697	cell dedifferentiation	P
UniProtKB	Q00534	GO:0045596	negative regulation of cell differentiation	P
UniProtKB	Q00534	GO:0045638	negative regulation of myeloid cell differentiation	P
UniProtKB	Q00534	GO:0045646	regulation of erythrocyte differentiation	P
UniProtKB	Q00534	GO:0045656	negative regulation of monocyte differentiation	P
UniProtKB	Q00534	GO:0045668	negative regulation of osteoblast differentiation	P
UniProtKB	Q00534	GO:0045786	negative regulation of cell cycle	P
UniProtKB	Q00534	GO:0048146	positive regulation of fibroblast proliferation	P
UniProtKB	Q00534	GO:0048699	generation of neurons	P
UniProtKB	Q00534	GO:0050680	negative regulation of epithelial cell proliferation	P
UniProtKB	Q00534	GO:0051726	regulation of cell cycle	P
UniProtKB	Q00534	GO:2000145	regulation of cell motility	P
UniProtKB	Q00534	GO:2000773	negative regulation of cellular senescence	P
UniProtKB	Q00535	GO:0000226	microtubule cytoskeleton organization	P
UniProtKB	Q00535	GO:0001764	neuron migration	P
UniProtKB	Q00535	GO:0006468	protein phosphorylation	P
UniProtKB	Q00535	GO:0007268	chemical synaptic transmission	P
UniProtKB	Q00535	GO:0007409	axonogenesis	P
UniProtKB	Q00535	GO:0007416	synapse assembly	P
UniProtKB	Q00535	GO:0016079	synaptic vesicle exocytosis	P
UniProtKB	Q00535	GO:0016241	regulation of macroautophagy	P
UniProtKB	Q00535	GO:0016310	phosphorylation	P
UniProtKB	Q00535	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q00535	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q00535	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q00535	GO:0030182	neuron differentiation	P
UniProtKB	Q00535	GO:0030182	neuron differentiation	P
UniProtKB	Q00535	GO:0031175	neuron projection development	P
UniProtKB	Q00535	GO:0031175	neuron projection development	P
UniProtKB	Q00535	GO:0042981	regulation of apoptotic process	P
UniProtKB	Q00535	GO:0043525	positive regulation of neuron apoptotic process	P
UniProtKB	Q00535	GO:0045861	negative regulation of proteolysis	P
UniProtKB	Q00535	GO:0045892	negative regulation of DNA-templated transcription	P
UniProtKB	Q00535	GO:0048167	regulation of synaptic plasticity	P
UniProtKB	Q00535	GO:0048167	regulation of synaptic plasticity	P
UniProtKB	Q00535	GO:0048167	regulation of synaptic plasticity	P
UniProtKB	Q00535	GO:0048488	synaptic vesicle endocytosis	P
UniProtKB	Q00535	GO:0048489	synaptic vesicle transport	P
UniProtKB	Q00535	GO:0048675	axon extension	P
UniProtKB	Q00535	GO:0048709	oligodendrocyte differentiation	P
UniProtKB	Q00535	GO:0051402	neuron apoptotic process	P
UniProtKB	Q00535	GO:0051402	neuron apoptotic process	P
UniProtKB	Q00535	GO:0051726	regulation of cell cycle	P
UniProtKB	Q00535	GO:0051966	regulation of synaptic transmission, glutamatergic	P
UniProtKB	Q00535	GO:0061001	regulation of dendritic spine morphogenesis	P
UniProtKB	Q00535	GO:1903076	regulation of protein localization to plasma membrane	P
UniProtKB	Q00535	GO:1903421	regulation of synaptic vesicle recycling	P
UniProtKB	Q00535	GO:1904646	cellular response to amyloid-beta	P
UniProtKB	Q02156	GO:0006468	protein phosphorylation	P
UniProtKB	Q02156	GO:0006468	protein phosphorylation	P
UniProtKB	Q02156	GO:0006468	protein phosphorylation	P
UniProtKB	Q02156	GO:0006915	apoptotic process	P
UniProtKB	Q02156	GO:0007165	signal transduction	P
UniProtKB	Q02156	GO:0010634	positive regulation of epithelial cell migration	P
UniProtKB	Q02156	GO:0010763	positive regulation of fibroblast migration	P
UniProtKB	Q02156	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q02156	GO:0030838	positive regulation of actin filament polymerization	P
UniProtKB	Q02156	GO:0031663	lipopolysaccharide-mediated signaling pathway	P
UniProtKB	Q02156	GO:0032467	positive regulation of cytokinesis	P
UniProtKB	Q02156	GO:0035556	intracellular signal transduction	P
UniProtKB	Q02156	GO:0035669	TRAM-dependent toll-like receptor 4 signaling pathway	P
UniProtKB	Q02156	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	Q02156	GO:0090303	positive regulation of wound healing	P
UniProtKB	Q02156	GO:1903078	positive regulation of protein localization to plasma membrane	P
UniProtKB	Q02156	GO:2000650	negative regulation of sodium ion transmembrane transporter activity	P
UniProtKB	Q02156	GO:2001031	positive regulation of cellular glucuronidation	P
UniProtKB	Q02750	GO:0000165	MAPK cascade	P
UniProtKB	Q02750	GO:0006935	chemotaxis	P
UniProtKB	Q02750	GO:0007165	signal transduction	P
UniProtKB	Q02750	GO:0008285	negative regulation of cell population proliferation	P
UniProtKB	Q02750	GO:0010628	positive regulation of gene expression	P
UniProtKB	Q02750	GO:0010628	positive regulation of gene expression	P
UniProtKB	Q02750	GO:0030182	neuron differentiation	P
UniProtKB	Q02750	GO:0032872	regulation of stress-activated MAPK cascade	P
UniProtKB	Q02750	GO:0045893	positive regulation of DNA-templated transcription	P
UniProtKB	Q02750	GO:0045893	positive regulation of DNA-templated transcription	P
UniProtKB	Q02750	GO:0070371	ERK1 and ERK2 cascade	P
UniProtKB	Q02750	GO:0070374	positive regulation of ERK1 and ERK2 cascade	P
UniProtKB	Q02750	GO:0071902	positive regulation of protein serine/threonine kinase activity	P
UniProtKB	Q02750	GO:0090170	regulation of Golgi inheritance	P
UniProtKB	Q02750	GO:0090398	cellular senescence	P
UniProtKB	Q02750	GO:2000641	regulation of early endosome to late endosome transport	P
UniProtKB	Q02763	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	Q02763	GO:0070374	positive regulation of ERK1 and ERK2 cascade	P
UniProtKB	Q02763	GO:0001525	angiogenesis	P
UniProtKB	Q02763	GO:0001525	angiogenesis	P
UniProtKB	Q02763	GO:0001934	positive regulation of protein phosphorylation	P
UniProtKB	Q02763	GO:0001935	endothelial cell proliferation	P
UniProtKB	Q02763	GO:0001935	endothelial cell proliferation	P
UniProtKB	Q02763	GO:0001938	positive regulation of endothelial cell proliferation	P
UniProtKB	Q02763	GO:0002040	sprouting angiogenesis	P
UniProtKB	Q02763	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	P
UniProtKB	Q02763	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	P
UniProtKB	Q02763	GO:0007267	cell-cell signaling	P
UniProtKB	Q02763	GO:0007507	heart development	P
UniProtKB	Q02763	GO:0010595	positive regulation of endothelial cell migration	P
UniProtKB	Q02763	GO:0010595	positive regulation of endothelial cell migration	P
UniProtKB	Q02763	GO:0010595	positive regulation of endothelial cell migration	P
UniProtKB	Q02763	GO:0010595	positive regulation of endothelial cell migration	P
UniProtKB	Q02763	GO:0016525	negative regulation of angiogenesis	P
UniProtKB	Q02763	GO:0032878	regulation of establishment or maintenance of cell polarity	P
UniProtKB	Q02763	GO:0034446	substrate adhesion-dependent cell spreading	P
UniProtKB	Q02763	GO:0035022	positive regulation of Rac protein signal transduction	P
UniProtKB	Q02763	GO:0035025	positive regulation of Rho protein signal transduction	P
UniProtKB	Q02763	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	Q02763	GO:0043114	regulation of vascular permeability	P
UniProtKB	Q02763	GO:0043114	regulation of vascular permeability	P
UniProtKB	Q02763	GO:0043410	positive regulation of MAPK cascade	P
UniProtKB	Q02763	GO:0045766	positive regulation of angiogenesis	P
UniProtKB	Q02763	GO:0045766	positive regulation of angiogenesis	P
UniProtKB	Q02763	GO:0045766	positive regulation of angiogenesis	P
UniProtKB	Q02763	GO:0048014	Tie signaling pathway	P
UniProtKB	Q02763	GO:0048014	Tie signaling pathway	P
UniProtKB	Q02763	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	Q02763	GO:0051894	positive regulation of focal adhesion assembly	P
UniProtKB	Q02763	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	Q02763	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	Q02763	GO:0060216	definitive hemopoiesis	P
UniProtKB	Q02763	GO:0060347	heart trabecula formation	P
UniProtKB	Q02763	GO:0070374	positive regulation of ERK1 and ERK2 cascade	P
UniProtKB	Q02763	GO:0072012	glomerulus vasculature development	P
UniProtKB	Q02763	GO:1902533	positive regulation of intracellular signal transduction	P
UniProtKB	Q02763	GO:2000351	regulation of endothelial cell apoptotic process	P
UniProtKB	Q02763	GO:2000352	negative regulation of endothelial cell apoptotic process	P
UniProtKB	Q02779	GO:0006915	apoptotic process	P
UniProtKB	Q02779	GO:0007165	signal transduction	P
UniProtKB	Q02779	GO:0007224	smoothened signaling pathway	P
UniProtKB	Q02779	GO:0007254	JNK cascade	P
UniProtKB	Q02779	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	Q02779	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	Q02779	GO:0043065	positive regulation of apoptotic process	P
UniProtKB	Q02779	GO:0043433	negative regulation of DNA-binding transcription factor activity	P
UniProtKB	Q02779	GO:0043507	positive regulation of JUN kinase activity	P
UniProtKB	Q02779	GO:0045892	negative regulation of DNA-templated transcription	P
UniProtKB	Q02779	GO:0045892	negative regulation of DNA-templated transcription	P
UniProtKB	Q02779	GO:0046330	positive regulation of JNK cascade	P
UniProtKB	Q02779	GO:0046777	protein autophosphorylation	P
UniProtKB	Q04759	GO:0001558	regulation of cell growth	P
UniProtKB	Q04759	GO:0006355	regulation of DNA-templated transcription	P
UniProtKB	Q04759	GO:0006468	protein phosphorylation	P
UniProtKB	Q04759	GO:0006509	membrane protein ectodomain proteolysis	P
UniProtKB	Q04759	GO:0007411	axon guidance	P
UniProtKB	Q04759	GO:0032212	positive regulation of telomere maintenance via telomerase	P
UniProtKB	Q04759	GO:0032740	positive regulation of interleukin-17 production	P
UniProtKB	Q04759	GO:0032753	positive regulation of interleukin-4 production	P
UniProtKB	Q04759	GO:0035556	intracellular signal transduction	P
UniProtKB	Q04759	GO:0035556	intracellular signal transduction	P
UniProtKB	Q04759	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	Q04759	GO:0046627	negative regulation of insulin receptor signaling pathway	P
