"O00141","O00311","O00329","O00418","O00444","O14757","O14920","O14965","O15075","O15111","O15264","O15530","O43293","O43741","O43781","O60285","O60674","O75116","O75582","O75676","O94806","O95819","O96013","O96017","P00519","P00533","P04049","P04626","P04629","P05129","P05771","P06213","P06239","P06241","P06493","P07332","P07333","P07947","P07948","P07949","P08069","P08581","P08631","P08922","P09619","P09769","P10721","P11309","P11362","P11802","P12931","P15056","P15735","P16234","P16591","P17252","P17612","P17948","P19784","P21802","P22455","P22607","P22612","P22694","P23443","P23458","P24723","P24941","P27361","P27448","P28482","P29317","P29323","P29376","P29597","P30291","P30530","P31749","P31751","P34947","P35916","P35968","P36507","P36888","P41240","P41279","P41743","P42336","P42338","P42345","P42679","P42684","P42685","P43403","P43405","P45983","P45984","P48729","P48730","P48736","P49137","P49336","P49674","P49759","P49760","P49840","P49841","P50613","P50750","P51451","P51617","P51812","P51813","P51817","P51955","P51957","P52333","P52564","P53350","P53667","P53778","P53779","P54619","P54646","P54760","P67870","P68400","P78368","P78527","P80192","Q00534","Q00535","Q02156","Q02750","Q02763","Q02779","Q04759","Q04771","Q04912","Q05397","Q05513","Q05655","Q06187","Q06418","Q07912","Q08881","Q12851","Q12866","Q13131","Q13153","Q13177","Q13188","Q13237","Q13464","Q13554","Q13555","Q13557","Q13627","Q13882","Q13976","Q14012","Q14164","Q14289","Q14680","Q15078","Q15118","Q15139","Q15303","Q15418","Q15759","Q16288","Q16512","Q16513","Q16539","Q16566","Q16584","Q16620","Q16644","Q5S007","Q5VT25","Q7KZI7","Q7L7X3","Q86V86","Q8IU85","Q8IW41","Q8N4C8","Q8NE63","Q8TDC3","Q96GD4","Q96KB5","Q96L34","Q96PF2","Q96RG2","Q96RR4","Q96SB4","Q99683","Q9BUB5","Q9BWU1","Q9BXA7","Q9BZL6","Q9H0K1","Q9H2G2","Q9H2X6","Q9H3Y6","Q9H4B4","Q9HAZ1","Q9HBH9","Q9HBY8","Q9HC98","Q9HCP0","Q9NR20","Q9NWZ3","Q9NYL2","Q9P1W9","Q9P289","Q9UBE8","Q9UBF8","Q9UBS0","Q9UEE5","Q9UGI9","Q9UGJ0","Q9UHD2","Q9UM73","Q9UQM7","Q9Y243","Q9Y463","Q9Y478","Q9Y4K4","Q9Y6M4"
0.198574,0.023968,0.006987,0.008103,0.070635,0.055755,0.040436,0.109872,0.052005,0.041451,0.046587,0.101336,0.075127,0.016994,0.03938,0.078822,0.028176,0.067412,0.120606,0.122344,0.05123,0.027954,0.057502,0.060149,0.032341,0.021868,0.035516,0.018511,0.025423,0.17507,0.192433,0.020496,0.042631,0.040031,0.055301,0.036124,0.024205,0.036013,0.050629,0.026814,0.018662,0.023899,0.052552,0.012959,0.023819,0.036657,0.022817,0.034364,0.035453,0.055779,0.039765,0.033693,0.058214,0.027972,0.038483,0.19325,0.202736,0.027155,0.029882,0.034828,0.038432,0.036605,0.195997,0.205836,0.1793,0.023611,0.194099,0.072077,0.050584,0.079264,0.053264,0.024367,0.022164,0.027173,0.031442,0.020015,0.029362,0.222376,0.227408,0.122282,0.025094,0.025465,0.059735,0.024707,0.043114,0.032592,0.179288,0.008354,0.007484,0.004764,0.042046,0.031532,0.043058,0.033876,0.032511,0.043859,0.03988,0.019333,0.020751,0.007912,0.058695,0.024075,0.020718,0.023188,0.024363,0.039531,0.043399,0.075707,0.039039,0.051549,0.020549,0.140579,0.037926,0.185248,0.050022,0.053769,0.026955,0.032302,0.086468,0.029512,0.049016,0.041178,0.011968,0.078976,0.025247,0.014302,0.031332,0.02026,0.004511,0.031811,0.056867,0.047995,0.197313,0.061768,0.025856,0.032509,0.188198,0.017476,0.024027,0.030971,0.175793,0.18094,0.034133,0.029743,0.02751,0.046215,0.041459,0.026374,0.083743,0.069548,0.071944,0.065165,0.115704,0.069357,0.053609,0.067684,0.066425,0.030773,0.044439,0.123741,0.093804,0.031687,0.022162,0.068054,0.01369,0.011456,0.049758,0.021751,0.142643,0.049622,0.017356,0.526724,1,0.052015,0.064068,0.04017,0.024253,0.054522,0.015838,0.058719,0.078777,0.040535,0.044334,0.094714,0.027672,0.029585,0.0228,0.062338,0.113388,0.025895,0.079481,0.066766,0.033297,0.06079,0.0148,0.03625,0.025053,0.023307,0.069923,0.050473,0.056625,0.039175,0.025334,0.044772,0.062576,0.021033,0.037662,0.196556,0.065876,0.021585,0.035634,0.038172,0.031025,0.059896,0.075052,0.034104,0.011891,0.179587,0.083555,0.009461,0.011162,0.029573,0.018219,0.067954,0.219257,0.041419,0.013985,0.040625,0.021234
0.076889,0.04067,0.013969,0.01073,0.061127,0.078819,0.070508,0.104351,0.069807,0.072925,0.608935,0.066716,0.080247,0.016397,0.133999,0.077348,0.041862,0.037392,0.055625,0.04882,0.053009,0.048248,0.079597,0.083261,0.049558,0.028529,0.043785,0.030428,0.029749,0.059425,0.056991,0.02246,0.065228,0.064943,0.237523,0.042768,0.026953,0.064345,0.069943,0.033282,0.02368,0.029329,0.063698,0.015511,0.032476,0.057222,0.033659,0.067388,0.050251,0.174729,0.066232,0.044453,0.076254,0.033105,0.040869,0.058417,0.107157,0.030309,0.164978,0.048872,0.050398,0.050261,0.106142,0.096519,0.078391,0.035283,0.053936,0.253304,0.417302,0.077362,0.43039,0.036851,0.032728,0.016581,0.031184,0.050737,0.03595,0.076668,0.084999,0.064947,0.031209,0.030916,0.102241,0.031095,0.055279,0.055904,0.064723,0.012511,0.010456,0.008233,0.053508,0.04539,0.04496,0.043667,0.042357,0.369732,0.394793,0.059175,0.043009,0.012099,0.067488,0.097554,0.04294,0.092824,0.068528,0.14003,0.156453,0.207231,0.18678,0.073141,0.027774,0.073071,0.049258,0.089407,0.078357,0.065588,0.032932,0.072455,0.075587,0.051228,0.647206,0.356649,0.017986,0.077121,0.028731,0.021495,0.146429,0.037222,0.006943,0.046245,0.209345,0.226163,0.0521,0.094901,0.034477,0.04016,0.071849,0.026959,0.032024,0.032905,0.064261,0.060559,0.047536,0.029672,0.025225,0.049179,0.049977,0.031878,0.082424,0.089206,0.087256,0.072476,0.066075,0.038095,0.069488,0.07856,0.076074,0.077682,0.074453,0.069617,0.102623,0.043342,0.028194,0.070652,0.019619,0.017865,0.05619,0.02975,0.07692,0.767482,0.027842,0.052294,0.052015,1,0.06787,0.042082,0.036747,0.068236,0.024017,0.026744,0.075598,0.058944,0.080109,0.099311,0.046416,0.048906,0.081405,0.071191,0.102946,0.048166,0.076702,0.095365,0.051692,0.074634,0.040025,0.058494,0.031822,0.095334,0.082924,0.061971,0.059624,0.04429,0.061156,0.056891,0.081103,0.079926,0.044686,0.073824,0.087527,0.040828,0.108782,0.05048,0.049228,0.063214,0.081584,0.259877,0.014571,0.073003,0.083407,0.013723,0.014507,0.03702,0.010643,0.077825,0.084294,0.092372,0.022384,0.051633,0.036319
0.121896,0.037712,0.012586,0.011414,0.083236,0.102183,0.06538,0.144591,0.18359,0.058106,0.06796,0.10337,0.21684,0.016057,0.053056,0.127346,0.02826,0.050517,0.129165,0.133902,0.116211,0.035943,0.098289,0.1869,0.032825,0.026402,0.050064,0.028048,0.019353,0.080045,0.088325,0.021681,0.04506,0.039044,0.098212,0.038006,0.026584,0.048016,0.050331,0.023256,0.021345,0.017787,0.046913,0.018228,0.018458,0.039736,0.027406,0.080794,0.032295,0.094535,0.04731,0.045282,0.189764,0.020263,0.039153,0.092205,0.136,0.016757,0.06588,0.027383,0.030656,0.029948,0.147414,0.138946,0.106146,0.028247,0.107127,0.101853,0.068735,0.118426,0.07252,0.034456,0.033743,0.028631,0.031811,0.034587,0.015549,0.128308,0.128485,0.074633,0.016982,0.018326,0.07673,0.019576,0.051637,0.057073,0.094357,0.009145,0.0103,0.008849,0.04323,0.029939,0.046689,0.040252,0.044659,0.074276,0.074162,0.042979,0.03965,0.010663,0.192987,0.069353,0.039586,0.045847,0.041965,0.062516,0.065044,0.081548,0.044604,0.0511,0.022825,0.149402,0.048503,0.136279,0.071619,0.059044,0.026123,0.060935,0.086895,0.039336,0.064516,0.069122,0.01833,0.143875,0.034045,0.017169,0.066309,0.035828,0.007371,0.046087,0.089295,0.081897,0.09378,0.079146,0.020956,0.045957,0.088262,0.017918,0.018581,0.032832,0.091991,0.092561,0.045331,0.019317,0.038771,0.053565,0.054521,0.015172,0.145667,0.107249,0.110868,0.099232,0.085586,0.05304,0.196394,0.221571,0.242562,0.038214,0.05943,0.081582,0.314047,0.056295,0.033784,0.130423,0.013731,0.014043,0.116338,0.028626,0.153931,0.075626,0.01848,0.063885,0.064068,0.06787,1,0.050961,0.02261,0.192991,0.036999,0.047358,0.116682,0.045457,0.09267,0.311824,0.135002,0.033418,0.053278,0.112499,0.166663,0.031099,0.118063,0.131948,0.062858,0.094651,0.024209,0.049146,0.080429,0.06557,0.136922,0.117596,0.116197,0.068826,0.044147,0.044571,0.093449,0.040367,0.130053,0.119569,0.114727,0.034271,0.052402,0.054887,0.044637,0.089735,0.089882,0.060518,0.011276,0.113806,0.188404,0.016127,0.013162,0.054051,0.022469,0.239268,0.131722,0.043514,0.014397,0.053396,0.035337
0.04673,0.019924,0.007599,0.011919,0.031045,0.038673,0.034304,0.053328,0.036554,0.025151,0.037086,0.036684,0.05696,0.011346,0.026562,0.0516,0.031559,0.021803,0.036294,0.039901,0.039338,0.024977,0.040329,0.037995,0.054952,0.045213,0.063277,0.0446,0.038103,0.044302,0.049282,0.033074,0.072687,0.073702,0.05743,0.070588,0.036175,0.073234,0.063882,0.038247,0.034325,0.04143,0.0683,0.032243,0.035782,0.064512,0.038412,0.033518,0.046087,0.037522,0.075018,0.055164,0.028897,0.0391,0.063876,0.043291,0.052465,0.037455,0.023045,0.042954,0.046415,0.045377,0.059056,0.054926,0.045141,0.030118,0.035481,0.049633,0.031941,0.041016,0.03262,0.047893,0.046942,0.044253,0.035157,0.020684,0.03474,0.054096,0.05417,0.032307,0.033742,0.032607,0.049237,0.037203,0.085531,0.025811,0.039861,0.007077,0.006736,0.006209,0.081582,0.052068,0.079151,0.067877,0.0584,0.031696,0.034983,0.014825,0.016243,0.00721,0.038647,0.029941,0.014945,0.022822,0.021787,0.025943,0.026941,0.034858,0.018486,0.072404,0.04183,0.04349,0.061236,0.054888,0.038639,0.047677,0.026616,0.032069,0.035992,0.044003,0.035283,0.030976,0.012674,0.044715,0.048742,0.010819,0.024071,0.020509,0.003761,0.337648,0.04183,0.043673,0.034746,0.045689,0.043847,0.363254,0.040291,0.027617,0.044872,0.049397,0.036125,0.044446,0.053718,0.040621,0.050932,0.07032,0.033998,0.03635,0.046257,0.047984,0.051648,0.045223,0.037864,0.021341,0.042265,0.046507,0.048433,0.022579,0.073607,0.031069,0.052018,0.020084,0.044694,0.032873,0.015241,0.009954,0.039841,0.046068,0.046203,0.034464,0.033216,0.039873,0.04017,0.042082,0.050961,1,0.04154,0.040679,0.022884,0.013627,0.04078,0.037148,0.037631,0.05998,0.019736,0.024073,0.019212,0.034513,0.05166,0.045102,0.039011,0.028488,0.013356,0.033657,0.020224,0.028175,0.021405,0.029273,0.029416,0.039269,0.032223,0.031161,0.019512,0.071265,0.035937,0.023431,0.031787,0.04478,0.061086,0.019727,0.022131,0.055924,0.110886,0.035318,0.060571,0.023797,0.009158,0.044973,0.051481,0.011788,0.015943,0.019513,0.03189,0.053087,0.049314,0.024881,0.012862,0.031268,0.019752
0.032829,0.015487,0.007295,0.009178,0.028079,0.046066,0.022054,0.042246,0.018276,0.024523,0.036199,0.036061,0.030112,0.012685,0.018302,0.04152,0.063955,0.011046,0.019552,0.019977,0.013797,0.018934,0.034369,0.023779,0.0896,0.059221,0.043517,0.056489,0.402727,0.027812,0.029712,0.106122,0.111915,0.108089,0.052449,0.099442,0.072682,0.104168,0.113854,0.097473,0.106449,0.073771,0.111641,0.068852,0.06756,0.105551,0.067799,0.022318,0.115037,0.04743,0.10964,0.040435,0.028304,0.067832,0.094649,0.029659,0.035674,0.061513,0.019866,0.114393,0.114681,0.118991,0.040242,0.035003,0.028016,0.06257,0.020331,0.052577,0.038096,0.030445,0.03925,0.097894,0.089889,0.116408,0.06201,0.015784,0.099518,0.033662,0.03878,0.024954,0.057574,0.059114,0.031057,0.06193,0.102703,0.026761,0.0186,0.006175,0.008432,0.005636,0.101875,0.084491,0.135412,0.093882,0.091217,0.032435,0.033531,0.023606,0.022267,0.00691,0.031001,0.025833,0.022231,0.015221,0.015686,0.02091,0.01927,0.036026,0.036441,0.105679,0.02842,0.037046,0.111285,0.029868,0.038204,0.042356,0.056675,0.025273,0.035129,0.03952,0.036438,0.031692,0.013942,0.039155,0.086482,0.013593,0.020435,0.018223,0.004326,0.038672,0.043481,0.045015,0.022274,0.031308,0.083813,0.041226,0.036452,0.019906,0.069507,0.086729,0.020039,0.032526,0.106063,0.094866,0.075905,0.111446,0.021901,0.089271,0.038273,0.031095,0.030937,0.032433,0.018111,0.012254,0.024074,0.022731,0.023953,0.014387,0.118294,0.02158,0.027204,0.018614,0.08954,0.034078,0.01469,0.011347,0.014107,0.062536,0.035172,0.031118,0.460192,0.023334,0.024253,0.036747,0.02261,0.04154,1,0.025928,0.008959,0.012697,0.030459,0.017356,0.028325,0.029375,0.019391,0.017756,0.015521,0.028869,0.053053,0.025592,0.029706,0.030952,0.017503,0.033562,0.011783,0.020341,0.014052,0.02559,0.032889,0.014811,0.026164,0.025488,0.012737,0.122021,0.035122,0.015242,0.021574,0.028789,0.060432,0.019671,0.016099,0.060053,0.045775,0.025562,0.050983,0.034325,0.007887,0.031273,0.030646,0.011048,0.01142,0.01611,0.090801,0.0257,0.036287,0.016634,0.012242,0.020448,0.018474
0.114067,0.037779,0.009525,0.013482,0.072568,0.073819,0.079228,0.123631,0.140672,0.067806,0.063301,0.070491,0.143295,0.019216,0.054558,0.094496,0.029891,0.044752,0.14736,0.14323,0.084608,0.038553,0.069168,0.152189,0.028224,0.018055,0.037824,0.015793,0.019357,0.076691,0.070785,0.019229,0.042683,0.035879,0.06692,0.040331,0.024922,0.036608,0.037354,0.020988,0.015224,0.019609,0.039324,0.017848,0.023282,0.034085,0.022439,0.066042,0.028442,0.087365,0.035282,0.030047,0.155315,0.02469,0.039188,0.075418,0.131005,0.021665,0.06809,0.029121,0.028927,0.030206,0.150609,0.130083,0.089444,0.021709,0.07357,0.068277,0.057446,0.090507,0.059678,0.037486,0.037303,0.031798,0.024918,0.033447,0.01947,0.107209,0.114367,0.071341,0.020817,0.021512,0.068917,0.02221,0.06252,0.057178,0.073771,0.010826,0.010911,0.008472,0.059431,0.026956,0.043965,0.038414,0.039476,0.070998,0.071771,0.050436,0.046929,0.010151,0.656234,0.047212,0.046853,0.046868,0.040535,0.067135,0.072179,0.072635,0.059532,0.034211,0.019794,0.147245,0.042066,0.133638,0.071424,0.069953,0.029855,0.049322,0.085476,0.036469,0.060089,0.064905,0.016708,0.096134,0.035202,0.019323,0.069719,0.042735,0.005598,0.043184,0.084802,0.067804,0.075288,0.066047,0.022229,0.042545,0.073891,0.01907,0.014842,0.029766,0.075354,0.081222,0.04446,0.022309,0.021238,0.033355,0.046916,0.021702,0.088812,0.0818,0.079845,0.069932,0.07981,0.046057,0.131399,0.15188,0.159621,0.043653,0.053431,0.082043,0.220781,0.042653,0.025819,0.099738,0.023238,0.013426,0.081934,0.015703,0.162478,0.062977,0.017468,0.056173,0.054522,0.068236,0.192991,0.040679,0.025928,1,0.0269,0.037301,0.087403,0.037475,0.076814,0.215747,0.262145,0.040835,0.049076,0.104808,0.143912,0.019333,0.091143,0.103704,0.036578,0.067589,0.022576,0.04246,0.10545,0.045706,0.101153,0.083451,0.079406,0.038557,0.045516,0.031605,0.076629,0.045639,0.147291,0.110318,0.087693,0.048936,0.055743,0.04388,0.035657,0.069733,0.080136,0.054588,0.012267,0.10325,0.149418,0.013159,0.014729,0.045537,0.025869,0.156272,0.106167,0.048486,0.018563,0.047529,0.042514
0.024993,0.010787,0.004837,0.007031,0.018682,0.01428,0.016189,0.025548,0.019435,0.018056,0.023282,0.014211,0.028305,0.008078,0.013945,0.021636,0.011621,0.008505,0.017074,0.014953,0.025118,0.009495,0.011659,0.019776,0.016437,0.012034,0.024435,0.011457,0.009287,0.015624,0.015699,0.008231,0.023784,0.025334,0.021842,0.015581,0.011463,0.027551,0.02473,0.012534,0.007977,0.010533,0.027523,0.008724,0.011304,0.023394,0.01133,0.016948,0.014853,0.020162,0.026651,0.02354,0.017804,0.010834,0.017287,0.015381,0.018733,0.011518,0.016232,0.01393,0.017669,0.015872,0.018743,0.018544,0.01864,0.011621,0.017322,0.025508,0.02159,0.02096,0.022049,0.013395,0.012438,0.015303,0.010644,0.012654,0.010373,0.015609,0.018409,0.013591,0.011138,0.010813,0.021159,0.009164,0.028729,0.016996,0.016862,0.004871,0.004909,0.003358,0.038297,0.016025,0.026222,0.016138,0.018654,0.017031,0.020079,0.014367,0.013715,0.005402,0.027548,0.018887,0.014631,0.010736,0.009808,0.017391,0.018697,0.025497,0.01269,0.028474,0.01027,0.015506,0.019012,0.020786,0.015808,0.019727,0.011833,0.018707,0.015924,0.015191,0.021414,0.017031,0.009826,0.026378,0.012253,0.010977,0.017078,0.014704,0.002578,0.023548,0.01957,0.0191,0.016035,0.019584,0.015248,0.024616,0.017402,0.01562,0.007809,0.014629,0.016644,0.016751,0.017325,0.009226,0.013444,0.020057,0.015805,0.00739,0.029063,0.016457,0.018011,0.025638,0.014844,0.008812,0.016228,0.018397,0.019217,0.009612,0.029718,0.017441,0.031279,0.018061,0.014206,0.018646,0.008333,0.007523,0.026156,0.015766,0.015675,0.022947,0.00836,0.016226,0.015838,0.024017,0.036999,0.022884,0.008959,0.0269,1,0.006006,0.020482,0.011687,0.019662,0.027323,0.015699,0.009711,0.011639,0.018446,0.033357,0.020433,0.020363,0.017615,0.009034,0.013079,0.010439,0.012361,0.008003,0.018792,0.021341,0.024967,0.016113,0.015724,0.010293,0.0302,0.014283,0.010068,0.01309,0.023683,0.025374,0.01607,0.01272,0.024204,0.017093,0.016157,0.018905,0.018002,0.006483,0.019074,0.023536,0.007127,0.005513,0.014495,0.011758,0.019833,0.017662,0.010894,0.008507,0.014259,0.015237
0.10516,0.01571,0.005685,0.006945,0.034352,0.039441,0.022024,0.065,0.030591,0.022257,0.02708,0.06809,0.047738,0.011399,0.020764,0.046915,0.015903,0.128828,0.074928,0.073389,0.033945,0.023798,0.042135,0.042486,0.014438,0.011494,0.022032,0.009841,0.012809,0.06981,0.079325,0.006855,0.019774,0.023431,0.043497,0.021845,0.008814,0.021406,0.02736,0.007962,0.006529,0.010348,0.023769,0.004829,0.010421,0.018854,0.007485,0.030171,0.009745,0.032737,0.020809,0.019351,0.056358,0.009683,0.024405,0.074639,0.116513,0.007821,0.027621,0.011667,0.009099,0.010047,0.110931,0.115871,0.094233,0.013326,0.082425,0.03821,0.024827,0.047619,0.024871,0.015991,0.016114,0.009915,0.01388,0.016151,0.013715,0.095689,0.093728,0.061349,0.008324,0.008141,0.043332,0.009733,0.018602,0.018769,0.077898,0.006426,0.006054,0.004413,0.014902,0.014345,0.019565,0.023109,0.014317,0.026093,0.023293,0.025837,0.018785,0.005262,0.039594,0.014536,0.018755,0.010675,0.013242,0.024093,0.029732,0.03567,0.022691,0.022255,0.010482,0.078963,0.021494,0.103775,0.046502,0.037735,0.015488,0.036969,0.045137,0.020966,0.029895,0.025646,0.009521,0.047272,0.013738,0.010763,0.026584,0.013229,0.003251,0.013423,0.036389,0.039864,0.079956,0.04555,0.010613,0.011714,0.076865,0.015984,0.010018,0.019186,0.079451,0.072997,0.023012,0.013739,0.009999,0.017939,0.02736,0.009778,0.04785,0.042624,0.042178,0.041945,0.063676,0.130804,0.038566,0.044326,0.044252,0.016211,0.027011,0.077275,0.062484,0.02489,0.019434,0.048698,0.011624,0.009284,0.034553,0.010746,0.077406,0.026674,0.010701,0.060913,0.058719,0.026744,0.047358,0.013627,0.012697,0.037301,0.006006,1,0.046202,0.021119,0.034637,0.062752,0.032087,0.023019,0.015682,0.039177,0.06375,0.011282,0.045196,0.051221,0.021134,0.044799,0.011318,0.019522,0.026138,0.014276,0.046133,0.033797,0.03215,0.03335,0.013599,0.018397,0.039485,0.01069,0.038146,0.104904,0.058822,0.013796,0.016332,0.027862,0.017673,0.029965,0.05056,0.024472,0.00846,0.092328,0.048017,0.00712,0.007423,0.025679,0.008159,0.047366,0.095748,0.016405,0.010802,0.025057,0.014036
0.118902,0.023661,0.008035,0.008317,0.091419,0.132025,0.055777,0.141465,0.090261,0.060958,0.06295,0.106221,0.124696,0.016959,0.039315,0.169812,0.037207,0.056141,0.079416,0.082881,0.064669,0.033253,0.081604,0.107217,0.040914,0.026815,0.049436,0.025288,0.023881,0.088331,0.089879,0.021126,0.051032,0.056537,0.104657,0.054648,0.020107,0.049962,0.063016,0.023077,0.017045,0.025108,0.057054,0.014227,0.019225,0.049899,0.024236,0.096185,0.034702,0.057737,0.052482,0.051373,0.119829,0.021713,0.057366,0.092579,0.155458,0.019518,0.064366,0.03186,0.031184,0.032787,0.147875,0.14755,0.110663,0.034245,0.109692,0.114488,0.057338,0.540282,0.05712,0.032083,0.032806,0.018899,0.035399,0.030508,0.027886,0.123399,0.130416,0.071393,0.019038,0.019566,0.072395,0.018802,0.078199,0.054259,0.09593,0.008522,0.009007,0.00506,0.064082,0.038694,0.054272,0.051025,0.053655,0.070339,0.078636,0.044036,0.032325,0.008652,0.08274,0.036357,0.031936,0.025656,0.023337,0.047999,0.05261,0.081445,0.071426,0.056196,0.018917,0.091202,0.061072,0.140061,0.101138,0.072145,0.036501,0.065549,0.102965,0.048108,0.077116,0.06995,0.014548,0.195812,0.033485,0.014183,0.061904,0.033692,0.004836,0.037674,0.064812,0.093937,0.097961,0.074021,0.027936,0.036618,0.096606,0.018061,0.025992,0.03679,0.091718,0.094503,0.050158,0.028019,0.029333,0.052014,0.055463,0.024318,0.192149,0.093498,0.093521,0.078237,0.089511,0.060167,0.108407,0.114825,0.12466,0.028793,0.050392,0.098541,0.141214,0.051532,0.030423,0.16602,0.014935,0.01151,0.066579,0.028257,0.094658,0.068544,0.022241,0.076195,0.078777,0.075598,0.116682,0.04078,0.030459,0.087403,0.020482,0.046202,1,0.049747,0.104957,0.145851,0.051847,0.034059,0.038428,0.172894,0.144294,0.037384,0.407691,0.157486,0.067592,0.086418,0.016303,0.041889,0.048767,0.036714,0.163363,0.06735,0.200346,0.051203,0.020232,0.05597,0.099701,0.022326,0.075456,0.117215,0.09248,0.030457,0.038096,0.047879,0.04342,0.122689,0.087756,0.055351,0.012587,0.117159,0.105454,0.011839,0.013659,0.047118,0.017027,0.130336,0.130344,0.033627,0.013186,0.0558,0.032127
0.055131,0.013544,0.008052,0.008481,0.049358,0.046162,0.026139,0.078077,0.036254,0.025994,0.064034,0.044858,0.055362,0.013188,0.032581,0.040973,0.036355,0.02486,0.032048,0.025713,0.033595,0.080035,0.100529,0.04944,0.032068,0.023748,0.052348,0.018859,0.017945,0.030435,0.033455,0.014516,0.0327,0.03684,0.085966,0.034539,0.021872,0.032345,0.036583,0.020438,0.015907,0.018341,0.033949,0.010729,0.018308,0.034778,0.021464,0.027199,0.026102,0.06157,0.03499,0.047475,0.059526,0.019415,0.032584,0.038001,0.063992,0.019446,0.04219,0.027164,0.025477,0.02434,0.069524,0.063073,0.040946,0.024653,0.037805,0.083439,0.057323,0.050462,0.059177,0.021649,0.021604,0.019799,0.029435,0.024149,0.026103,0.048725,0.055683,0.030498,0.016697,0.017328,0.066864,0.019714,0.03876,0.053955,0.045671,0.007731,0.008162,0.00533,0.037387,0.028969,0.039204,0.02924,0.029609,0.04819,0.048691,0.033051,0.031013,0.00821,0.042218,0.034697,0.030963,0.02191,0.018789,0.051619,0.052826,0.084207,0.057907,0.04143,0.033054,0.036247,0.05107,0.068842,0.062146,0.053739,0.026908,0.085077,0.05402,0.034881,0.069567,0.049841,0.01085,0.045745,0.024264,0.013776,0.041727,0.025407,0.004473,0.033912,0.068204,0.075086,0.042051,0.063401,0.017032,0.034579,0.041993,0.023726,0.0198,0.029024,0.03975,0.032831,0.039251,0.020543,0.028391,0.045101,0.107304,0.021537,0.0469,0.126428,0.123971,0.147377,0.041399,0.029141,0.035359,0.045852,0.043729,0.024192,0.042652,0.040117,0.072902,0.030961,0.027135,0.037409,0.013923,0.009903,0.032892,0.020086,0.036761,0.066136,0.014099,0.039131,0.040535,0.058944,0.045457,0.037148,0.017356,0.037475,0.011687,0.021119,0.049747,1,0.02953,0.067394,0.020719,0.077232,0.027469,0.039473,0.069615,0.032095,0.052023,0.033423,0.025845,0.049272,0.015622,0.043034,0.018066,0.034934,0.03894,0.035339,0.033369,0.084367,0.025472,0.030232,0.059423,0.021939,0.032852,0.049447,0.099841,0.023455,0.031348,0.04781,0.037172,0.03307,0.162941,0.051118,0.011576,0.041834,0.049107,0.010485,0.010553,0.026391,0.019708,0.042527,0.052496,0.02786,0.012043,0.101743,0.023615
0.074465,0.041272,0.011707,0.012016,0.065726,0.096966,0.043469,0.126653,0.070778,0.04051,0.080219,0.073893,0.101175,0.017812,0.051396,0.124209,0.017416,0.049748,0.059763,0.064498,0.074507,0.030385,0.058192,0.079496,0.028631,0.024207,0.027272,0.025733,0.030421,0.08848,0.070919,0.012604,0.05494,0.048207,0.089695,0.036285,0.017142,0.043588,0.051009,0.020102,0.01353,0.020294,0.049816,0.011049,0.019394,0.046773,0.017126,0.575632,0.02303,0.061011,0.046253,0.027482,0.089798,0.018303,0.032015,0.067193,0.102709,0.01905,0.079419,0.022672,0.02714,0.02373,0.112872,0.102792,0.075694,0.020328,0.074405,0.102102,0.063839,0.100814,0.063538,0.025175,0.02264,0.014888,0.022987,0.024913,0.017783,0.085571,0.095262,0.066742,0.019047,0.020348,0.074759,0.017948,0.040584,0.052217,0.065241,0.00927,0.010953,0.009676,0.031762,0.026994,0.036372,0.025599,0.029027,0.067868,0.067645,0.047638,0.046607,0.010773,0.069649,0.040009,0.047566,0.037109,0.030765,0.069987,0.073699,0.075383,0.049734,0.038309,0.021231,0.073825,0.036281,0.117347,0.071441,0.051805,0.023835,0.066629,0.058093,0.026831,0.078885,0.060148,0.01472,0.114897,0.020065,0.020406,0.076166,0.030782,0.006777,0.034512,0.059808,0.086929,0.073025,0.076964,0.021171,0.035962,0.063565,0.023611,0.018171,0.025039,0.065171,0.070263,0.043673,0.015895,0.017401,0.05026,0.041369,0.015027,0.118831,0.064414,0.064957,0.046794,0.072275,0.050605,0.075637,0.076512,0.08344,0.037092,0.048071,0.073333,0.099316,0.033454,0.024888,0.10896,0.015111,0.015173,0.078017,0.025446,0.068509,0.074903,0.023044,0.049926,0.044334,0.080109,0.09267,0.037631,0.028325,0.076814,0.019662,0.034637,0.104957,0.02953,1,0.115951,0.054457,0.032811,0.047703,0.125421,0.136218,0.032855,0.105721,0.141755,0.09382,0.064283,0.028362,0.046099,0.029903,0.039199,0.122601,0.076268,0.100974,0.032049,0.033252,0.057703,0.0833,0.032455,0.052662,0.086874,0.096977,0.034622,0.049825,0.031135,0.038954,0.532091,0.066181,0.056449,0.011913,0.091767,0.081093,0.01725,0.013856,0.035254,0.010889,0.090156,0.083527,0.041708,0.017111,0.031731,0.031622
