GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	P42336	GO:0016303	1-phosphatidylinositol-3-kinase activity	F
UniProtKB	P42336	GO:0016303	1-phosphatidylinositol-3-kinase activity	F
UniProtKB	P42336	GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42336	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0005515	protein binding	F
UniProtKB	P42338	GO:0016301	kinase activity	F
UniProtKB	P42338	GO:0016303	1-phosphatidylinositol-3-kinase activity	F
UniProtKB	P42338	GO:0016303	1-phosphatidylinositol-3-kinase activity	F
UniProtKB	P42338	GO:0016303	1-phosphatidylinositol-3-kinase activity	F
UniProtKB	P42338	GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	F
UniProtKB	P42338	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42338	GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	F
UniProtKB	P42338	GO:0106310	protein serine kinase activity	F
UniProtKB	P42345	GO:0001002	RNA polymerase III type 1 promoter sequence-specific DNA binding	F
UniProtKB	P42345	GO:0001003	RNA polymerase III type 2 promoter sequence-specific DNA binding	F
UniProtKB	P42345	GO:0001006	RNA polymerase III type 3 promoter sequence-specific DNA binding	F
UniProtKB	P42345	GO:0001156	TFIIIC-class transcription factor complex binding	F
UniProtKB	P42345	GO:0004672	protein kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0005515	protein binding	F
UniProtKB	P42345	GO:0016301	kinase activity	F
UniProtKB	P42345	GO:0016301	kinase activity	F
UniProtKB	P42345	GO:0016301	kinase activity	F
UniProtKB	P42345	GO:0042802	identical protein binding	F
UniProtKB	P42345	GO:0042802	identical protein binding	F
UniProtKB	P42345	GO:0051219	phosphoprotein binding	F
UniProtKB	P42679	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P42679	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42679	GO:0005515	protein binding	F
UniProtKB	P42680	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42680	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42680	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42680	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42680	GO:0005515	protein binding	F
UniProtKB	P42680	GO:0005515	protein binding	F
UniProtKB	P42680	GO:0005515	protein binding	F
UniProtKB	P42680	GO:0005515	protein binding	F
UniProtKB	P42680	GO:0005515	protein binding	F
UniProtKB	P42680	GO:0005543	phospholipid binding	F
UniProtKB	P42681	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42681	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0000287	magnesium ion binding	F
UniProtKB	P42684	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P42684	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P42684	GO:0003785	actin monomer binding	F
UniProtKB	P42684	GO:0004672	protein kinase activity	F
UniProtKB	P42684	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P42684	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P42684	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P42684	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P42684	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0005515	protein binding	F
UniProtKB	P42684	GO:0030145	manganese ion binding	F
UniProtKB	P42684	GO:0051015	actin filament binding	F
UniProtKB	P42685	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P42685	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42685	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P42685	GO:0005102	signaling receptor binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P42685	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P43403	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P43403	GO:0005102	signaling receptor binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005515	protein binding	F
UniProtKB	P43403	GO:0005524	ATP binding	F
UniProtKB	P43405	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P43405	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P43405	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P43405	GO:0004672	protein kinase activity	F
UniProtKB	P43405	GO:0004672	protein kinase activity	F
UniProtKB	P43405	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P43405	GO:0004713	protein tyrosine kinase activity	F
